Unnamed: 0,timestamp,timezone,humidity,pm_2_5,pm_2_5_sp,temperature,year,month,day,weekday,hour,pm_2_5_lag1,pm_2_5_lag7,pm_2_5_smooth
8,2022-06-01 07:00:00,Asia/Bangkok,56.33571097,0.22063975386049983,8.59159014,31.7361044,2022,6,1,2,7,0.3610486579802363,0.5004210888160338,0.2316419826464466
9,2022-06-02 07:00:00,Asia/Bangkok,55.0994745,0.23421124504050472,8.601043478,32.07888,2022,6,2,3,7,0.22063975386049983,0.5228335130422213,0.2316419826464466
10,2022-06-03 07:00:00,Asia/Bangkok,52.60889662,0.24610319471046904,8.89354425,32.36370671,2022,6,3,4,7,0.23421124504050472,0.38498321725911266,0.2316419826464466
11,2022-06-04 07:00:00,Asia/Bangkok,54.37209136,0.44240085571367743,14.69730654,32.83432236,2022,6,4,5,7,0.24610319471046904,0.26860565606446885,0.31297238187889453
12,2022-06-05 07:00:00,Asia/Bangkok,58.66200915,0.3190488295763157,11.42209894,31.3657374,2022,6,5,6,7,0.44240085571367743,0.33573845684252995,0.344086380513255
13,2022-06-06 07:00:00,Asia/Bangkok,57.47169918,0.27919048118955103,9.898450245,31.1391354,2022,6,6,0,7,0.3190488295763157,0.3000893989701877,0.3562210704853664
14,2022-06-07 07:00:00,Asia/Bangkok,60.81284139,0.5074522482730611,16.98849206,30.77361905,2022,6,7,1,7,0.27919048118955103,0.3610486579802363,0.38007852647412754
15,2022-06-08 07:00:00,Asia/Bangkok,56.45953522,0.6729575111496715,23.36901165,32.12161416,2022,6,8,2,7,0.5074522482730611,0.22063975386049983,0.5098737616332997
16,2022-06-09 07:00:00,Asia/Bangkok,62.25102752,0.5130727043308979,16.76846537,30.37631075,2022,6,9,3,7,0.6729575111496715,0.23421124504050472,0.5956495555958135
17,2022-06-10 07:00:00,Asia/Bangkok,55.96983655,0.5300628409495031,17.86205698,32.53816887,2022,6,10,4,7,0.5130727043308979,0.24610319471046904,0.6039419410226986
18,2022-06-11 07:00:00,Asia/Bangkok,58.50870133,0.3896240775680641,13.34173462,31.3141364,2022,6,11,5,7,0.5300628409495031,0.44240085571367743,0.5000300237544079
19,2022-06-12 07:00:00,Asia/Bangkok,55.91106156,0.38319357119987735,13.24567901,31.50631687,2022,6,12,6,7,0.3896240775680641,0.3190488295763157,0.4523971356543851
20,2022-06-13 07:00:00,Asia/Bangkok,57.97450016,0.47902490136832837,15.74475093,31.60524907,2022,6,13,0,7,0.38319357119987735,0.27919048118955103,0.4336790829055007
21,2022-06-14 07:00:00,Asia/Bangkok,55.53047035,0.4499628685946712,14.66896816,32.61934407,2022,6,14,1,7,0.47902490136832837,0.5074522482730611,0.45580820258603993
22,2022-06-15 07:00:00,Asia/Bangkok,60.82110436,0.5481501484530974,18.19226069,31.54713238,2022,6,15,2,7,0.4499628685946712,0.6729575111496715,0.5163056666223834
23,2022-06-16 07:00:00,Asia/Bangkok,59.01736107,0.8552002459151403,27.87422601,31.65264706,2022,6,16,3,7,0.5481501484530974,0.5130727043308979,0.6542671517418599
24,2022-06-17 07:00:00,Asia/Bangkok,53.02637373,0.5416800513041992,17.39915644,33.21741181,2022,6,17,4,7,0.8552002459151403,0.5300628409495031,0.6879042279644515
26,2022-06-19 07:00:00,Asia/Bangkok,55.04279858,0.6788710071432447,23.85375191,31.95988897,2022,6,19,6,7,0.5416800513041992,0.3896240775680641,0.7358458170728832
27,2022-06-20 07:00:00,Asia/Bangkok,55.22354441,0.48723971530653637,17.21785962,32.42248089,2022,6,20,0,7,0.6788710071432447,0.38319357119987735,0.6008970970038667
28,2022-06-21 07:00:00,Asia/Bangkok,60.43214637,0.6031423006828112,20.36282051,31.02226923,2022,6,21,1,7,0.48723971530653637,0.47902490136832837,0.6234382425786047
29,2022-06-22 07:00:00,Asia/Bangkok,55.22023454,0.4440767941513147,15.49871904,32.46064048,2022,6,22,2,7,0.6031423006828112,0.4499628685946712,0.5373279783324206
30,2022-06-23 07:00:00,Asia/Bangkok,53.1281936,0.24906999054965911,9.053767661,32.52598116,2022,6,23,3,7,0.4440767941513147,0.5481501484530974,0.44997975252687006
31,2022-06-24 07:00:00,Asia/Bangkok,60.77702882,0.42776435416307995,14.49294756,30.42351537,2022,6,24,4,7,0.24906999054965911,0.8552002459151403,0.3856602740979607
32,2022-06-25 07:00:00,Asia/Bangkok,55.9703414,0.40357541910022166,13.84376449,30.84225313,2022,6,25,5,7,0.42776435416307995,0.5416800513041992,0.3708064833526867
33,2022-06-26 07:00:00,Asia/Bangkok,53.13652641,0.6314218298781267,21.58136166,32.39663448,2022,6,26,6,7,0.40357541910022166,0.6788710071432447,0.5110331844286646
34,2022-06-27 07:00:00,Asia/Bangkok,54.4607316,0.48371366906813124,15.74874759,32.70494798,2022,6,27,0,7,0.6314218298781267,0.48723971530653637,0.5315524733390457
36,2022-06-29 07:00:00,Asia/Bangkok,52.79562666,0.652884311191293,20.74875336,33.3445608,2022,6,29,2,7,0.48371366906813124,0.6031423006828112,0.6229859644090466
37,2022-06-30 07:00:00,Asia/Bangkok,51.25974484,0.3415632003642646,11.67049009,33.28514425,2022,6,30,3,7,0.652884311191293,0.4440767941513147,0.5166809457996939
38,2022-07-01 07:00:00,Asia/Bangkok,58.54214538,0.3963089838345723,13.97508624,31.27501342,2022,7,1,4,7,0.3415632003642646,0.24906999054965911,0.48462546859730227
39,2022-07-02 07:00:00,Asia/Bangkok,61.57321795,0.8304606453706959,29.4016659,31.10332254,2022,7,2,5,7,0.3963089838345723,0.42776435416307995,0.5497512008937053
40,2022-07-03 07:00:00,Asia/Bangkok,53.8390763,0.5979122242197636,19.12890896,32.55543433,2022,7,3,6,7,0.8304606453706959,0.40357541910022166,0.6437666448953302
41,2022-07-04 07:00:00,Asia/Bangkok,58.8398845,0.7554874411662149,24.18296893,31.93828922,2022,7,4,0,7,0.5979122242197636,0.6314218298781267,0.77549455879169
42,2022-07-05 07:00:00,Asia/Bangkok,63.0745674,0.7284996650073904,24.80667434,29.30681243,2022,7,5,1,7,0.7554874411662149,0.48371366906813124,0.7381005921772488
43,2022-07-06 07:00:00,Asia/Bangkok,51.04041844,0.40593340893424157,13.36757378,33.27081257,2022,7,6,2,7,0.7284996650073904,0.652884311191293,0.667692781425653
44,2022-07-07 07:00:00,Asia/Bangkok,57.55248477,0.5711640935297242,18.47368421,32.36163885,2022,7,7,3,7,0.40593340893424157,0.3415632003642646,0.6000925966959509
46,2022-07-09 07:00:00,Asia/Bangkok,52.62409315,0.7161639214522799,23.31909212,33.56080552,2022,7,9,5,7,0.5711640935297242,0.3963089838345723,0.5955684897187478
47,2022-07-10 07:00:00,Asia/Bangkok,50.01450048,0.6280295767329945,20.13174603,34.12636111,2022,7,10,6,7,0.7161639214522799,0.8304606453706959,0.6770217736541264
48,2022-07-11 07:00:00,Asia/Bangkok,50.96686232,0.39064708373811036,12.95959596,33.40118881,2022,7,11,0,7,0.6280295767329945,0.5979122242197636,0.6108175550066204
49,2022-07-12 07:00:00,Asia/Bangkok,51.87461233,0.30996571004828744,10.61102603,33.0417611,2022,7,12,1,7,0.39064708373811036,0.7554874411662149,0.461845249111128
50,2022-07-13 07:00:00,Asia/Bangkok,58.16280047,0.34544825486028413,12.46680942,30.49618415,2022,7,13,2,7,0.30996571004828744,0.7284996650073904,0.35820916716761175
51,2022-07-14 07:00:00,Asia/Bangkok,54.93360326,0.42393909152642717,14.13190184,32.20758819,2022,7,14,3,7,0.34544825486028413,0.40593340893424157,0.37041893823226957
52,2022-07-15 07:00:00,Asia/Bangkok,56.91732013,0.7200795880384032,26.02722393,32.08137653,2022,7,15,4,7,0.42393909152642717,0.5711640935297242,0.5208273062867667
53,2022-07-16 07:00:00,Asia/Bangkok,51.82817748,0.5666220952748163,20.30794566,33.23799918,2022,7,16,5,7,0.7200795880384032,0.7161639214522799,0.601942328670616
54,2022-07-17 07:00:00,Asia/Bangkok,53.59709953,0.7845317406801645,27.1390077,33.29645851,2022,7,17,6,7,0.5666220952748163,0.6280295767329945,0.7341888943256525
55,2022-07-18 07:00:00,Asia/Bangkok,57.91191274,0.8503452080714998,28.19577735,31.8424952,2022,7,18,0,7,0.7845317406801645,0.39064708373811036,0.7819635256519727
56,2022-07-19 07:00:00,Asia/Bangkok,52.13984349,0.9152950523103462,29.40020826,34.12954877,2022,7,19,1,7,0.8503452080714998,0.30996571004828744,0.9098385702846097
57,2022-07-20 07:00:00,Asia/Bangkok,53.23809617,0.707193557384063,24.29984663,32.30733896,2022,7,20,2,7,0.9152950523103462,0.34544825486028413,0.8814749606577572
58,2022-07-21 07:00:00,Asia/Bangkok,51.8737394,0.598076885440686,21.77884247,32.86210809,2022,7,21,3,7,0.707193557384063,0.42393909152642717,0.7889561049079877
59,2022-07-22 07:00:00,Asia/Bangkok,54.71754764,0.5380310584605705,17.2627197,33.2353284,2022,7,22,4,7,0.598076885440686,0.7200795880384032,0.6505953600369396
